,R01-023,R01-024,R01-006,R01-153,R01-031,R01-032,R01-033,R01-034,R01-035,R01-037,R01-005,R01-147,R01-051,R01-043,R01-028,R01-052,R01-056,R01-057,R01-059,R01-060,R01-061,R01-062,R01-063,R01-066,R01-067,R01-068,R01-072,R01-080,R01-081,R01-154,R01-083,R01-084,R01-048,R01-077,R01-078,R01-003,R01-007,R01-012,R01-013,R01-015,R01-016,R01-017,R01-018,R01-021,R01-022,R01-026,R01-004,R01-014,R01-027,R01-029,R01-038,R01-039,R01-040,R01-041,R01-042,R01-046,R01-156,R01-049,R01-160,R01-054,R01-055,R01-064,R01-065,R01-069,R01-071,R01-073,R01-076,R01-148,R01-149,R01-079,R01-150,R01-089,R01-157,R01-158,R01-151,R01-152,R01-091,R01-159,R01-093,R01-094,R01-096,R01-097,R01-098,R01-099,R01-100,R01-101,R01-102,R01-103,R01-104,R01-105,R01-106,R01-107,R01-108,R01-109,R01-110,R01-111,R01-112,R01-113,R01-114,R01-115,R01-116,R01-117,R01-118,R01-119,R01-120,R01-121,R01-122,R01-123,R01-124,R01-125,R01-126,R01-127,R01-128,R01-129,R01-130,R01-131,R01-132,R01-133,R01-134,R01-135,R01-136,R01-137,R01-138,R01-139,R01-140,R01-141,R01-142,R01-144,R01-145,R01-146
MBNL1,-0.8129728576006392,-0.49926321238999616,-1.9535280324148518,-0.012333094373446549,-0.4902236804574763,-0.7577381171098612,-0.49741319307715115,-0.5144490793688012,-0.48292121753589534,-1.0798086080175668,-0.38199938779301884,-1.149065316653579,0.18144150489899175,0.09804651389870478,-0.25965347234616265,-0.32937021403310357,-0.4682848479794735,-0.4240050813589003,-0.5428988819610139,-0.1493055836885517,-0.41102151973345075,-0.9446637171246491,-0.24986064177006684,-2.3385539609633326,-0.4863948354462773,-0.3579313162966438,-0.38554844302831476,-0.7855976920571642,-0.47889953243253636,-0.7253775465881666,-0.6220834918657285,-0.8104164415152141,-0.7612910466004827,-0.43322227121716234,-1.2347728232024424,-0.008373773558316706,-0.8858971547519441,-0.9731011401997051,-0.5376334217244769,-0.07949954175153767,-0.5654115495539038,-0.763929486253713,-0.0707529740749447,-0.37481644095298117,-0.12271129381545984,-0.4828882399968707,-0.9306996508598643,-0.16642801295218457,-0.7842340232399048,-0.7255440788206845,-1.5632705685133006,-0.5228411480705712,-0.909826667904329,-0.8640920907936679,-0.8182258351828975,-0.3545304083886763,0.5659463822792662,-1.1023556267927932,-0.42705326876631633,-0.6385081449735707,-0.2987600770582589,-0.5115939251235276,-0.5925518623264527,-0.11227429620557396,-0.8527591519622847,-1.7067178965191614,-0.4281464666340395,-0.33274283592687653,-0.6222381006228775,-0.6167738054979308,-1.330923918289981,-0.3742608703591844,-0.6831380382617325,-0.6613501564102041,-0.39203921404951625,-2.197407284832197,-0.4693168372458219,-2.3477860944364326,-0.7760339101263924,-0.8596127398826998,0.06592384926737849,-0.9908480337531846,1.2114984740386927,1.2471454558877744,0.4113605606905408,1.1833485372816264,-0.9934675700631033,1.1333898295142957,1.4795267564520622,1.6951780057918326,0.12876088386614892,-0.3470649576994415,0.3159277936599816,1.4522963769291288,1.3505585542258436,1.2577565627161962,1.0047066852713182,1.4289552197093975,0.9673743880054418,1.469971765779406,1.4667501616711012,1.4304373554609584,1.3127519245652215,1.1610777046181928,-0.09887952504173164,1.2460516848022145,1.3391397934892257,1.4238379213173311,1.357287500077881,0.9896336731199964,1.3196888924100076,0.6295257258795567,0.9470487523444975,1.429697473469965,1.2878622917047027,1.2634638054044163,1.5313412299564537,1.177102883070276,0.054735020753972574,0.551548401519143,1.576120202652811,1.5190999480513003,1.035440411697117,1.6965759686354343,1.1658227728399164,1.7095808204532517,1.3907484672051873,1.8314037096587925,1.0760427869482299,1.5312498842811981
FRMD4B,1.1315705263585332,0.5389570351024683,-0.6643815918848656,0.5263614550306853,-0.7398989319188262,0.9755195430700013,-0.9987408072501887,0.3599699356622453,-0.7926291747567557,0.3648319685683478,-0.6355885347470441,8.574320394786072,-0.4422769313668991,-0.584338465699551,0.41544566541187805,-1.288231133034958,-0.6384779454286484,0.3512065965414348,-0.4754087289332852,1.1749996647630763,-1.2007298098796415,0.045807464769400945,-0.5756920592641963,0.2750494582376201,0.28463193775586165,-0.739013370621597,-0.6978373221875781,1.0555799134931034,1.2225632378435527,0.8710912235301288,-0.50389063959068,-1.0702098800011246,-0.041536395001834765,0.15923132830351347,0.0737060013047395,-0.9393272060473099,-0.3043612236667257,0.515839057391086,0.09950896948574108,0.07042085935086392,-0.0422407414056173,1.2039610881047726,0.43221651448817155,-0.13313398209273575,0.4260140182463922,-0.45191208335913025,-0.4319035938763562,0.87311921599735,0.10175502360110143,-0.1822578134152422,0.20648207755855363,-0.5268197991987775,0.18769403904241772,0.27964156625262593,-0.7817336443104864,-0.6943583009316076,0.20759939648950348,-0.16361726004505947,-0.9303633764073285,-0.8475389558091672,0.020335405476951257,0.0457210202594533,-0.4880523002120423,-0.22044233698197138,-0.7045556364883369,-0.34262252782941577,0.926826743730694,0.5477058050874326,-0.367333079943405,0.6778401345825674,-1.2358076537722604,0.227767748550113,-0.7915937413783752,-0.6646083454042202,0.021227499243923954,1.150589701781425,0.3220557391482395,-0.4225867561996038,-0.9695126175465937,1.1254395441474392,-0.5528199696007159,-0.7971643924538896,-0.45839787215368055,0.030061616218307358,-0.6382204309260576,-0.5501020616879995,0.6409891176537198,-0.8184028453019715,0.9713702991046355,0.9164258670755837,-0.8181279689669134,0.3259239498675803,-0.6316153725443089,-0.10321453113856849,0.8166981575453024,0.007333916990018902,-0.16213769091988312,0.23978839288682277,-0.5748809387006523,-0.32410833187344973,0.8101359914972315,-1.214993616610514,0.24600134658055303,0.16318520976401849,-1.023237248626134,-0.5983820457268103,0.3874079525060271,0.9509386532094379,0.5461181671318747,-0.6443926379966438,-0.5381558216784132,0.5486176537018135,0.4474545183964579,0.13821444106658407,-0.2549346700224975,0.7598748949002239,-0.16678909446015344,0.7089315333613124,-0.9805949298210674,-0.8468469913427931,0.9871853928222372,0.3105478566902222,0.18638661319504962,-0.4771316095568381,-0.6956172514188835,-0.6363936586581294,0.27010871863598795,0.9794030899648662,-0.1768607547768547,-1.0506204344620818
CDKL5,-0.3107929566568881,-0.11544081399302562,-0.38264443809682575,-0.6278157510150084,-0.12742900185285455,0.08539384781165525,-0.4800257338817411,-0.05537555157261615,-0.42592940123892586,-0.19616626109156055,-0.4316069279885045,0.9302095128303346,-0.653197935099241,-0.62610169484299,-0.08180636540831425,-0.8382260122257411,-0.29694489005530744,0.6027371886016653,-0.2168667007089969,0.3787037217030831,-0.43776311198149886,-0.3411359000542516,-0.5470596022944856,0.4632114003932675,0.2797171932355383,-0.5073406539920392,-0.23890056416718852,0.37780534409790606,0.284266704915524,0.40745643896111233,-0.35908580605449464,0.6654968753498038,-0.1557703489026257,0.6224599183629438,0.2507930483783645,-0.1744626638045693,-0.546407409966993,-0.008354659926910259,0.026668066192326208,-0.057965612339268474,-0.40706316663998576,0.22266548654608645,-0.5148533172382264,-0.3114309651936156,-0.7264118861671933,0.07055982429883637,-0.6999251593805424,1.4888963819901433,-0.3846917095498587,-0.4786681301588591,-0.18025156553312177,7.510966922067135,-0.4647151674959873,-0.13221515436315653,-0.46723677769980637,-0.3550944331128861,-0.0643841257612049,-0.5273005851296579,-0.4578327702265654,-0.38180518092249854,7.274201674696,-0.06986720612809352,-0.3317445506821368,-0.6105036750043287,-0.4006843967859513,0.28520016383997854,0.1327740841860612,-0.02439978205789356,-0.03698749495274233,-0.09356681809566962,-0.6914025969055647,-0.06150771458526494,0.34416802365116606,-0.19561538244870283,0.3607955174379503,0.06828753867129256,0.20207362527837835,-0.6633428895894568,-0.611138629777155,-0.2749368193693628,-0.31403538965889627,1.1854391965401139,-0.03429915039020039,0.14132532228413602,0.047847467649221424,-0.3300528150115275,-0.06604924255515641,-0.2738582115122679,0.051232429043874525,0.22534617801729961,-0.4735393884259742,0.1893265631907039,-0.10023476455440969,0.015262573841744587,0.21561244761893464,-0.06528137397837566,-0.21370175523325807,-0.41025968790455125,-0.17288995282494846,-0.3015191358203711,0.004768375720565813,-0.09490609392264607,-0.08557202296370231,0.37704020018093215,-0.34576501810206867,-0.3397732487194206,-0.35392512838488444,0.17372227730401263,-0.1041424820886304,0.3657052548151807,-0.13993873284581826,0.1648116075475622,0.5446467972162109,-0.47657138748517053,-0.04483147634757699,-0.2491454913969731,-0.18953421988772232,-0.08960094188694719,-0.46712983198037894,-0.0340061014460105,-0.05838065497108274,0.011498538082405304,-0.0456375316110603,-0.34808527739215683,-0.42695155068850016,-0.20749904581005993,0.07324499127132296,-0.14497737752494189,-0.18981915332826438,-0.07023026699843066
WDR47,-0.6715313515481143,-0.8331996930999672,-0.47029784251825973,-0.5397295911072838,-0.5796976686669801,-0.9790807325419744,-0.8113703428161376,-0.6278597727250165,-0.9131636504298065,-1.0258452841469858,-1.051999174689706,-0.8442725308134367,-1.0285826206692983,-0.9131119147106511,-0.9818781294951461,-1.124720896894158,-0.60301518342617,-0.7822763665131415,-0.7855611395973324,-0.5595425768879317,-0.8035711928962997,-0.5724368709049587,-0.7818171429740767,-0.7825262327233994,-0.8652282680827802,-0.8862825341924291,-0.5968282772854954,-0.832743107746281,-0.7127019513719102,-0.7547302499077286,-1.2461678698534124,-0.8654467237186466,-0.37500383830571227,-1.0941884817571625,-0.8471504558882771,-1.0091381207595262,0.11019969022143884,-0.866037321344223,-0.64965090719997,-0.49422583839718237,-0.915909744184964,-0.6427583180658369,-0.4122030510417597,-0.5494896483946657,-0.8980285625320384,-0.5789271416388643,-0.6737314196432316,-0.6612087874827558,-0.8900277641145276,-0.8088139792371896,-0.8844756530521087,-0.6072720997550929,-0.9052098644910057,-0.17499444768014513,-0.9009724261349938,-0.1495162515055904,-0.6760589958238378,-0.736210555228814,-0.6678471013605871,-0.981159706561735,-0.5760824209747362,-0.6096109016678106,-0.5940252383924636,-0.1322455794046744,-0.5775179894445213,-0.3630688617959349,-0.6133943825288324,-0.3804343497976276,-0.8887589366345551,-0.9369655217019971,-0.48997252804280245,-0.9587737615894546,-0.6748715484371911,-0.13812483746881413,-0.5937620943718344,-0.7490890045510075,-0.9850574542741768,-0.9492090306596996,-1.1284782735099237,-1.0328305140796519,-1.208285067377151,-0.7402074173261376,0.6150627912776866,1.0652858037090471,1.5983165677436972,1.473981563362643,1.0627544649722183,1.5446305864583123,1.1902267731170708,0.6400165274984159,0.8747316573111275,1.1248856264372682,1.4816561103054375,0.9706219463056405,1.0485246090225095,1.4447235788912003,1.823636075003879,1.4135190711379468,1.8536283300920815,1.4139715489028613,1.3812065868799526,1.582886075035324,1.3837708282050967,1.5698766194777865,1.2921462894986424,1.5207254144786104,1.293404307045856,1.1680184142162342,1.5308620489266467,1.1002843221223264,1.1572558529022112,1.1211196444451579,0.7747241160474235,0.9970561892439936,0.6700360803830621,0.5626520804417161,1.3000991218972604,0.8122660661805498,1.4382052235996376,1.3920511439009042,1.0811277961593215,1.2808872446510688,1.23245061081313,1.43670513542466,1.737262473800888,1.5111959499028897,1.2712685955027785,1.3219539929415058,1.3978130327737928,1.1285085018988072
RPS27,1.0881871847993287,0.10066388254233033,0.7965740713202931,0.9775899678969695,0.5437778214405469,1.0901437171924553,0.9192947962372067,0.5861625866122473,0.67537666691218,1.320034598140452,0.7360226284780282,0.499838584218687,0.9093787575460432,0.7963183152635428,0.30005026554752856,0.36790415525820735,1.0561042760270087,0.648385696279867,0.5484615052040537,-0.4280862680707615,0.6598114641319995,0.4264847074447049,0.27715431294411585,0.23041681268528827,0.4715100504401603,1.4802364204433316,0.6951260673474432,0.6723898010504998,0.43147259349601325,0.2457158572863366,0.268713313105204,0.07640232850902175,0.4565859794985795,-0.07206601622586536,0.3242700981523075,0.41402967759369375,0.17599805264518353,0.4336452105220483,0.7073555785796256,0.9779237311310687,0.944831653575831,0.5237266979020705,0.5117362590348382,1.2459325006440116,0.36702829086190214,0.9896833981625741,0.2367231594337559,0.35205323224465784,0.3614509225462476,1.1297481420097426,0.1344429209866618,1.0531123958846416,1.0816526803694995,-0.08676176918170826,0.2522698186921587,0.6623781680090234,0.4889637965823239,0.10430912337444137,0.15770979686776873,1.0742459168585174,0.6605451174155826,1.0498824382190959,-0.023666133602706495,0.21557007777332696,0.5749605760558155,0.7470531233824791,0.3843200440009735,0.234932424346631,0.9458096420389147,0.65846598856266,0.8750217576868972,0.6970077746043787,0.36470539540397423,0.5126904976122699,0.5330445104038567,0.9356861730552913,0.33152945531830735,0.33719875519522363,0.4305530735453159,1.0700378852454673,0.6267013579352377,1.0558970693639032,-2.126708785828715,-1.6444098116862476,-0.21613079650129857,,-1.923565625149224,-0.1829538360918819,-1.023267985527312,-1.7758927989133162,-1.1038186276995905,-1.604107233307214,-1.3861152775545418,-1.077667774125823,-1.8678063630467545,-1.6482192675744507,-1.7928958025526007,-1.5069413109103147,,-1.5669298260519846,,-1.1496859296454143,,,,-1.531639889325165,-1.7640006526063055,-1.7784948478413445,-1.5982222666183517,-1.6954205763453314,-0.44183326832692976,-1.6006183304847346,-1.7776429300128562,-0.2881593020650133,-1.736827151857872,-1.7655469303817175,,,-1.511241927102449,-1.6029920418898087,-1.7121530373490228,,,,,-0.1496768703289418,,-1.5110923765255657,,-1.6258639068207195
BNC2,0.07430132534111884,0.1314556799438413,-1.3547486285486463,0.12834294020997902,-0.5109143141676394,-0.05662492263619867,-0.8437236164940102,0.07887719214062194,-0.25020111039537657,-0.7480078717352231,,-0.47488329235609217,-0.15223821698690954,-0.885102358957552,-0.28504370594064077,-0.9732016960042059,-0.20769388711704312,-0.3463472634740996,-1.097166872787541,0.12185857634205,,0.6310520383694601,-0.3055516156155243,-0.6768285091865156,-0.7911829236517872,-0.9904316123794709,-0.7128527062164929,-0.745277643870674,-0.23565154597194574,-0.4224100745377723,-0.48661070811046914,0.5955301124754949,1.3791561662827108,0.9129564573037722,0.4672367254286474,-0.7188853995292922,-0.5741824227278423,0.07261967818388883,-0.3397616720362188,1.017729746451483,6.901429273649977,-1.12149870518952,-0.6292697079389595,-0.6177175214904232,-0.4690371929847956,1.57641189194877,-1.1365262715933568,-0.02905362266478604,0.7985730250964409,,0.8025464899871616,-0.5306511793180096,1.5808716275861197,-1.340650775636426,-0.35531738651853806,-0.5047302974499412,0.039636218023225644,-1.03870225453512,-0.3345990886137134,-1.4091113761081757,1.1363876277048808,-0.7724615023770526,1.3713596081472748,-1.1026245331321496,,,0.7592507668641745,0.16584107792669597,0.7019595406804165,-0.5003744130557002,-1.372504245590643,0.17413110758045153,-0.4292587323977723,-1.3841998853066044,-0.22326623448005362,0.15591253823432705,0.8105302318732985,0.34447443396046806,-0.5150135508125081,0.4514314301023851,-0.07085892525713419,0.27599448577888425,0.20024360613198453,-1.0042166142290077,-0.6037531114907786,0.6445249333801276,1.229756303402373,-1.0811923991585284,0.20658960033924312,0.5806461394531479,-0.3902067142513066,-0.9453703530264606,-0.3843970894317174,0.1366374678987519,1.2163541084838227,0.8321807552050543,-1.2122703656619847,0.3648203845782934,-0.473777416988238,,1.4807480048379955,,1.9082827611858337,0.8317720189155416,-0.8629820172073944,0.06881573802002898,1.2649904173363578,0.33610258925214437,-0.7481089693791961,,0.14112944100213481,-0.17369872134726583,-0.14648899029683962,,1.001809154456162,0.5906788680932111,-0.9100137934830637,0.19515891350964462,-0.3068144210282441,0.8678068092729847,0.7673825878526223,0.46680402648981917,-0.6759924901472886,0.5592726699700261,,-0.17054552026821312,1.2547024310766433,-0.22193989940753714,1.202138180498758,-0.6224850435710902
INTS4,-0.3173845144107417,-0.3246845765726534,-0.34071872989031676,-0.3393029383739865,-0.543616104829934,-0.7806735632536846,-0.5086552190665196,-0.19908850416914323,-0.5870079686436467,-0.724258458030174,-0.1929657003443691,0.1233728936444082,-0.43872579767824504,-0.6206503714746454,-0.47837748239751626,-0.7904132254787078,-0.588759831885967,-0.2612723751059986,-0.5453189674515923,-0.14015812144539327,-0.4913061744988052,-0.6010478305259122,-0.483858647523493,-0.15103259198418278,-0.39233091940416664,-0.3059123532163328,-0.2254050830754658,-0.11748165967382386,-0.5364271160550714,-0.26452132576793286,-0.4310960513600754,-0.23031196102979107,-0.0035596110280930265,-0.20966735866275865,-0.019394634431672175,-0.37633719311363456,-0.5813125414308337,-0.4607510117603175,-0.1523657177940571,-0.7163778346874953,-0.18131077531351186,-0.127702477098154,-0.5818547152966328,-0.3160698410520285,-0.22957937192966185,0.06490874160404096,-0.5297032582556089,-0.45707300420988317,0.1513721969929146,-0.7677828676327585,0.10602063056964427,-0.449714822500096,-0.20010993650795364,-0.3235499928575046,-0.41708716709209237,-0.5750309218410083,-0.44061511709702494,-0.7453329338783223,-0.35929999959141773,0.1380617222187305,-0.3091123936132879,-0.8312000047613374,-0.020421632494938783,-0.4405218734672175,-0.2246802567680974,-0.10426052410340939,-0.3020578008967036,-0.7889739165053763,0.10425893166050167,-0.44542189915312125,-0.46524213838996115,-0.1675646215663745,-0.5857018983162546,-0.5419374461354287,-0.007221552189558447,-0.23618866632633173,0.18203188552005628,-0.048134837358273196,-0.6366316409623937,-0.5297387587086939,-0.6954866709959492,-0.33064445031340867,0.30312408875473745,-0.437093842249048,-0.5932644089194405,-0.1945604223933266,-0.2510490447891406,3.4339654255214542,2.6684360912571887,3.2128882080154275,-0.2622774838228537,-0.7877909966340209,-0.68273316325135,3.4256647114569074,-0.01417543442151648,2.071467144656036,0.5012840428071451,2.0765045255850154,2.4509694501729093,-0.24225049094280943,3.0515816318411217,2.3422363193995537,2.3720088048707155,3.257726754005135,3.140315434515578,3.5907796441997357,-0.14574636838483881,-0.3381432841758157,-0.2922093522809125,-0.06553909164539615,-0.21536324130020656,-0.12189291311255698,-0.5216289208163537,-0.4401050812860783,-0.42599475689411065,-0.3548272634370186,-0.3214528830167473,-0.11877299652373745,-0.20637960201186928,-0.44531946055402116,-0.013791344151229006,-0.4434227323285017,0.04508611580011456,-0.059292866637226486,-0.20686485090440798,0.11003191193608763,0.12497356533130283,-0.1784294294885729,-0.4440041545324024,-0.33920473872404233
MYO1D,-0.08290268458420288,0.37141677241285015,-0.16307350572003615,-0.7617088163405847,-0.6382279328775821,-0.3420639300392885,-0.9559114702529445,-0.7068586588661019,-0.7115755434193425,-0.2023405713062288,0.8772805847722062,1.2062089685725854,4.98950519743244,-0.5091371553471032,-0.7587051612402311,-0.7855905797274142,-0.004190852991012863,-0.4800549397655809,-0.25983110524833514,0.666046148232296,-0.1212910501645459,-0.6967096555417827,-0.7716507676180122,-0.3868365822481842,-0.7286905806266183,-0.15268285513066956,0.3007838648899848,-0.16332880271975875,-0.3649476328485796,-0.7754950986690932,0.5255846388858176,-0.6908887220138931,0.8237683466077363,0.8207799970530001,0.9044497211323673,-0.05261904563517412,-0.3484187958892667,-0.413210843002367,0.10966539156607885,4.750792952767238,0.13406758566089524,0.5328651206754998,0.60485572893719,0.04850637805090931,0.7658240142735143,0.29833421680058253,-0.2357629511112916,0.5783924902522081,-0.8332895045289097,-0.39450828104479707,-0.03944086651560279,-0.9457991832192936,0.023226044567075197,0.4503657145911559,-0.6964213155936722,-0.45034441237057443,0.17803146589168758,-0.6620156487271893,0.12123975302591611,-0.9605394294089726,0.6605051342313849,0.15192127718588933,-0.5745585228959901,5.003917821341102,-0.4661539942234845,0.3375402689805242,0.30889010114296994,-0.5152811294295541,-0.01855881126052444,0.6393510857576991,-0.8066394076805745,0.34447691632681826,-0.3092977818156622,-0.5601280481980757,0.7463791761057238,0.4197842399052079,0.011605645923667331,0.6160041545749915,-1.3216463777664733,-0.27314147162225866,-1.3574545217928917,0.7810169629448495,0.25793461547800245,-0.6727373971536824,-0.4828215992840989,-0.4828367511056805,3.127930948780225,-0.7638323104250397,-0.5129919604063431,0.33407745265940747,-0.351200709071678,-0.3986821372404462,-0.6161418541406812,0.04528785976151311,0.43783620280655905,-0.3707510531100452,-0.3483076548340278,-0.27973709480503733,-0.7413122648161617,-0.06061891974891876,0.5157250562563586,-0.38698424352174926,0.14336285485962888,0.10812175209408836,-0.8323447253541311,-0.8446550136168454,0.0822257227137934,0.18411082513254298,-0.8054325231689067,-0.32480778470304816,-0.4150866276019311,0.22348890883451122,-0.08116789364381245,-1.5308097031060777,-0.7221913137907536,0.4259788660123073,0.9083177159758014,-0.6754117692146699,-0.8480750714713418,-0.1620164936166667,0.47826163414554335,-0.23325921666510924,-0.44642148530872156,-0.5379105870593112,2.507972437900942,-0.3476296088228291,-0.13902642184411956,-0.22866693842190008,0.20834381589880016,0.0014335753314134848
MIB1,-0.3772262199821818,-0.33543287609846256,0.1560164443676116,-0.44708833163221817,0.4262749505901004,-0.4290931827546742,0.4132587090678584,-0.3325916188833082,-0.23571780168813422,-0.5233268148542788,0.5175663495223971,0.5431496912109346,0.2202864124728804,-0.592463905645728,-0.36687596674916956,-0.7406769568168377,-0.33539182979450416,-0.3188449672166131,-0.14602421482567535,0.5197890188655269,0.1292239545274419,-0.2181212759060567,-0.3394500951588985,-0.04667611131137135,-0.5679599369108405,-0.3045209361453354,-0.13636524854649104,0.1364177547619487,-0.6867140517244666,-0.07810668188978442,-0.2818690829019805,-0.10023089574331967,0.3647639296288319,0.5225450662912386,0.42629464855455884,0.21662773046396702,10.42747830651352,-0.14368701936325112,0.11817764821563756,-0.49966508651610403,0.5571612979249867,0.29899752704186,0.4621575424383619,0.5384028052071962,0.4643641816592391,1.3308478613266423,-0.1407418390507761,0.29224323206701197,-0.7818306360903947,0.06557841174858296,0.3216097004454527,-0.48268331101832773,-0.10409056435962057,0.44040580233249815,-0.4552641984297689,-0.2930022342982601,-0.1372247121948635,-0.5523980423934806,-0.719554703624829,0.21891309673748469,0.005713780807451564,-0.37441746114867586,-0.2453802466845465,-0.23226169188282791,-0.07202155000618293,0.5517459023158158,-0.16777176298481658,-0.5917747197505963,0.4207922186653106,-0.28577820100897666,-0.02459402788126227,-0.0022346315714067903,-0.23204300327069693,-0.42244764482998864,0.5799354707121565,-0.1111748349752578,0.02317726334449421,0.3378567690051683,-1.2591183528526722,-0.340637686407802,-0.7014654449787928,0.41896190835780983,0.041542561494241736,0.0007356052381882224,-0.15139474974431857,-0.3799921875886015,0.0057003197058876605,-0.5353228200507896,0.11986498218144459,-0.5023305969413087,-0.4869342202874003,-0.7897950715213984,-0.2574323845899941,-0.08102095127814198,0.40500760173170763,0.3498989709406291,0.3243116458795724,-0.35300661736669114,0.1829063514336568,-0.3393600218016303,0.5058705750671906,0.12316479319120786,0.3380982234359015,0.3421144941328184,-0.7722903309616249,-0.30350350059091513,0.10404219204279956,0.163000157091031,0.12556931748427194,0.34810564454915705,-0.21405675759131282,-0.23080835531567603,0.2684282578046835,-0.25358216886138113,0.17025273572558314,-0.31586956548422546,-0.2139298402463988,-0.3065836261529973,0.01753503871162114,-0.10709555931135538,-0.24782783409676606,-0.2824945644829541,-0.031693059205610975,-0.09211539713527825,-0.33553835457356934,-0.335868587979225,-0.37405576623236503,-0.18717292328350654,-0.2778076097242039,-0.3299688218794584
ZNF331,0.9215375966671411,1.3441975115134333,-0.8436020224188611,-0.6056883480815746,-0.7215751298103579,1.3188682448070432,0.43946896118145296,-0.12336376209671729,-0.6059174965820859,-0.46169151316382195,-0.06985809309809796,-0.16725066853258275,0.40693962901865155,-0.456173354578995,1.433801635847172,0.3127376853252315,-0.535497903040578,0.8682449550819425,0.0803783538142114,0.5891564623334672,-1.0285313334959318,0.9123596834571358,-0.21481315854975183,-0.8273498563843853,-0.19940805924040675,-0.6227252770984063,-0.9096653345817247,-0.8652044977805409,-0.5605479370183596,0.12504658281052428,0.548882206610929,-0.3507115725176255,0.17301813946923617,0.865157427351525,0.39849864145678743,0.625258988222841,-0.7496142698915952,-0.6581670692630821,0.07604627522607721,0.4515909137613036,-0.7389882605250971,0.707107885602607,-0.3783610920706438,8.582560678232197,0.3909536913571889,0.11940017188429398,0.12366523024012312,-0.44976916903958214,-0.15083309120783478,-0.8301647887224877,1.158992664139905,0.21488593077292056,0.0602353569875858,0.6176854727716575,-0.3800779775326872,-0.5334035882444886,-0.4454420893328909,-1.141024152231848,0.1887443078129897,-0.46072175297517964,0.6204788566270976,-0.559710833824923,-0.48542504479635573,-0.004370676623686307,-1.1528053109920804,-0.24004060402076222,-0.13840324162439985,1.3809816685018341,-1.1385159404766292,1.7725557496427036,,0.5143339386256646,0.0007722630934261208,-1.0091203342835007,0.21470284988675978,0.8998930145753746,-0.024134067310019637,0.5840219039090657,-1.2313381707249507,1.0989523575304265,-0.49505393122779723,0.43340438280975946,0.38763345833584034,-0.6463761486579382,-0.6961812116691802,0.04423340923125957,-0.7701366944248998,0.17177727982447094,-0.19451836496617134,1.1151289654617178,0.2469064298060851,-0.6883403993425482,-0.6143344188894709,-0.26365493127889195,-0.020642237214889888,0.18351170862962665,-0.24750161526937373,0.8253345384820588,-0.7108634684946814,-0.8689008141403686,0.2764510337811522,-0.1258614894803348,-0.2675221716945791,-0.4670705799679799,-0.6223408998260662,-0.6814630163297998,0.19180710857648522,0.7603521833971248,-0.7315713179471864,-0.8423244750784364,0.2340570290538276,0.38382179809014155,0.35519923708344797,-0.37414953526424655,-0.6027849725097686,-0.18224778219066695,-0.7635655847466548,-0.4980720130636457,-0.9068307759789243,-0.7737890335387155,-0.23028660992421085,1.106096491054028,0.18123651408860703,-0.40803177494257836,0.3695480959129503,-0.193725786303641,0.22307684040442918,-0.014303607693000963,0.3865181261009263,-1.0457560104317636
KRT17,-0.3753756464753018,1.0692007503377408,0.060470322103029384,-0.6887264266198596,1.5729109934632488,-0.8640950439180327,-0.5974420673787415,-0.4131844089589954,-0.9596889521499903,,-0.7845220723653378,-1.0951467671902755,-0.18646272080772386,0.03875721243677325,0.11991070688175966,0.46153548176835063,0.031050850845001036,0.4670899717516727,-0.5481897166183383,-0.7563186384724133,0.7266761843324848,0.19567373389889775,-0.46417461133083604,-0.6826228395070038,-1.144328466821703,0.26912787553761064,0.29083642334568854,,-0.9289161564950723,-0.08264566079752607,-0.39621948058733847,0.20708390167459378,,0.005971130591007685,-0.7646666377587505,0.14339419522209068,0.7285472901713826,0.15846050412296825,-0.3373785273724555,,-1.1510575935335674,-0.9876976622844433,1.968102177222878,-0.8603680932700288,-0.8918169811053642,0.966465423727753,1.0650251462795775,0.2668098082948104,-1.2514870634761273,,-0.6028023935503485,1.4672658332755772,-1.1686743233771033,1.9295246591224786,1.247567001400003,3.0833618495985715,2.907229870310726,1.699619546638897,-1.1001637804327602,-0.47435931160069417,1.200566472707928,-0.9334498334602442,2.3136489845473682,0.2590938479378084,2.178393421748021,1.1669360045283992,-0.2819004276520921,0.20187231050790075,-0.04159244370000436,-0.5237828975058274,0.358761754417992,-0.10253984188686179,2.452260516227385,2.3503322956134354,-1.004914642386112,-0.740666812387542,0.20060671394010657,0.9517039514119576,0.7243577239340743,-0.393289792717315,-1.3163503420512823,0.16773926864382588,-0.5384692539096341,-1.1352303667156476,-0.9127738932220603,1.4864265031071773,,-0.8238745605523521,,-0.4505295923890364,,-0.7168517540123525,,0.1728820621865411,,-1.0966940821377666,0.3053241437825451,-0.6519848354812241,,0.9029884157968013,-1.1602696423365557,,-0.6401826676672232,,-0.18070287537649196,1.253808543758981,-0.9547470609759213,,,-0.3096062936542463,,-0.5258243576533106,-0.13977967747843556,,-1.0904003035366672,-0.8729145292877425,,-0.8779640285946325,,0.19444864415238652,-0.5143175152355947,0.4201746990512866,,-1.127277159917668,-0.15599243853176015,-1.087785728660438,-0.09686824934601772,-0.7662353690742798,0.31430019139296156,
